Product,Type,Price,Category
gifte,Cupboard,9,cupboard
giftig,Hammock,9,hammock
gigant,Tuffet,139,room
gigantisk,Mattress,79,mattress
gikt,Plan chest,59,cabinet
giljotin,Hall tree,19,hatstand
gill,Curio cabinet,29,cabinet
gilla,Bean bag,9,bean bag
gillra,Stipo a bambocci,29,room
giltig,Television set,9,television
ginst,Murphy bed,109,bed
gips,Kitchen cabinet,9,cabinet
gipsa,Television set,9,television
gir,Jukebox,109,record player
giraff,Stipo a bambocci,29,room
gira,Pantry,69,kitchen
girera,Sleigh bed,129,bed
girig,Bar cabinet,89,cabinet
giro,Pantry,49,kitchen
gissa,Wine rack,34,rack
gissel,Tuffet,39,room
gisslan,Nightstand,9,nightstand
gissning,Baker's rack,24,rack
gisten,Cabinetry,119,cabinet
gitarr,Four-poster bed,219,bed
gitarrist,Murphy bed,109,bed
giv,Infant bed,199,bed
givande,Piano,59,music
given,Jukebox,149,record player
givmild,Plan chest,129,cabinet
gjuteri,Curio cabinet,69,cabinet
glaciär,Murphy bed,239,bed
glad,Accubita,9,accubita
glamorös,Billiard table,39,table
glamour,Bean bag,9,bean bag
glans,Stipo a bambocci,19,room
glansig,Gun cabinet,89,cabinet
glapp,Footstool,19,footstool
glas,Tuffet,59,room
glass,Entertainment center,79,hifi system
glasyr,Cupboard,9,cupboard
gles,Tuffet,109,room
glidning,Toddler bed,139,bed
glimma,Wardrobe,169,wardrobe
glimt,Tuffet,59,room
gliring,Canopy bed,189,bed
glitter,Chess table,29,table
glob,Toddler bed,189,bed
global,Kitchen cabinet,9,cabinet
gloria,Jukebox,29,record player
glosa,Daybed,99,bed
glufsa,Cupboard,9,cupboard
glugg,Plant stand,9,potted plant
glupsk,Cupboard,9,cupboard
glykol,Accubita,39,accubita
glåmig,Bean bag,9,bean bag
glåpord,Billiard table,39,table
glädjande,Kitchen cabinet,69,cabinet
glädje,Gun cabinet,19,cabinet
glänsande,Hoosier cabinet,29,cabinet
glänt,Entertainment center,29,hifi system
glänta,Waterbed,179,bed
glänta,Cabinetry,79,cabinet
glätta,Toddler bed,259,bed
glöd,Piano,59,music
glödga,Bunk bed,229,bed
glögg,Tuffet,129,room
glömsk,Futon,109,bed
glömska,Hall tree,29,hatstand
gnabb,Chess table,149,table
gnetig,Jukebox,129,record player
gnidig,Kitchen cabinet,29,cabinet
gnissel,Wine rack,4,rack
gnissla,Toddler bed,129,bed
gnista,Bookcase,9,bookcase
gnola,Murphy bed,199,bed
gnugga,Murphy bed,129,bed
gnutta,Daybed,89,bed
gnägga,Entertainment center,29,hifi system
gnäll,Bunk bed,229,bed
gnällig,Murphy bed,69,bed
gobeläng,Hammock,29,hammock
god,Filing cabinet,29,cabinet
godartad,Four-poster bed,229,bed
godhet,Footstool,19,footstool
goding,Four-poster bed,219,bed
godis,Daybed,69,bed
godo,Hatstand,19,hatstand
godtagbar,Bean bag,9,bean bag
golv,Bean bag,9,bean bag
golva,Cupboard,9,cupboard
gom,Plant stand,39,potted plant
gorilla,Liquor cabinet,39,cabinet
gorma,Billiard table,39,table
gosig,Wardrobe,9,wardrobe
gosse,Hatstand,9,hatstand
grabb,Stipo a bambocci,9,room
graciös,Daybed,139,bed
grad,Accubita,39,accubita
graderad,Murphy bed,179,bed
graffiti,Nightstand,49,nightstand
grafik,Chifforobe,109,room
grafisk,Hammock,29,hammock
gram,Bunk bed,239,bed
grammatik,Billiard table,59,table
grammofon,Stipo a bambocci,29,room
gran,Nightstand,49,nightstand
granat,Closet,39,closet
grandios,Cupboard,9,cupboard
granit,Cupboard,9,cupboard
granne,Filing cabinet,19,cabinet
grannlåt,Radio receiver,89,radio receiver
grannskap,Futon,259,bed
granska,Baker's rack,24,rack
gratinera,Plan chest,9,cabinet
gratta,Canopy bed,249,bed
gratulation,Kitchen cabinet,89,cabinet
gratulera,Television set,9,television
gratäng,Bunk bed,169,bed
grava,Filing cabinet,99,cabinet
graverande,Radio receiver,89,radio receiver
gravera,Sleigh bed,219,bed
gravid,Cabinetry,79,cabinet
graviditet,Billiard table,39,table
gravitation,Four-poster bed,69,bed
gravyr,Bookcase,9,bookcase
gravöl,Sleigh bed,69,bed
grej,Futon,69,bed
greja,Closet,29,closet
grek,Canopy bed,129,bed
grekisk,Tuffet,19,room
gren,Nightstand,49,nightstand
grensla,Bathroom cabinet,39,cabinet
grepp,Futon,99,bed
greppa,Billiard table,19,table
greve,Entertainment center,29,hifi system
grill,Murphy bed,179,bed
grilla,Plan chest,89,cabinet
grimas,Kitchen cabinet,39,cabinet
grimasera,Hammock,9,hammock
grin,Gun cabinet,9,cabinet
grina,Radio receiver,59,radio receiver
grind,Bar cabinet,19,cabinet
grinig,Kitchen cabinet,39,cabinet
gripande,Infant bed,179,bed
gripen,Stipo a bambocci,19,room
gris,Bean bag,9,bean bag
groda,Platform bed,119,bed
grodd,Stipo a bambocci,9,room
grogg,Gun cabinet,79,cabinet
groll,Bunk bed,259,bed
grop,Hoosier cabinet,39,cabinet
gropig,Mattress,69,mattress
grossist,Bookcase,9,bookcase
grotesk,Billiard table,9,table
grotta,Murphy bed,109,bed
grov,Plan chest,99,cabinet
grubbla,Kitchen cabinet,49,cabinet
grumlig,Floating shelf,59,shelf
grunda,Accubita,49,accubita
grundlig,Kitchen cabinet,69,cabinet
grundval,Chest of drawers,9,drawers
grunka,Toddler bed,109,bed
grunna,Bathroom cabinet,149,cabinet
grupp,Plan chest,79,cabinet
gruppera,Chest of drawers,99,drawers
gruppering,Four-poster bed,229,bed
grus,Plant stand,19,potted plant
grusa,Bar cabinet,119,cabinet
gruva,Baker's rack,4,rack
gruvlig,Jukebox,109,record player
grym,Baker's rack,14,rack
grymta,Platform bed,129,bed
gryn,Curio cabinet,119,cabinet
gryning,Closet,19,closet
gryta,Infant bed,79,bed
grå,Cabinetry,9,cabinet
gråt,Stipo a bambocci,29,room
grädda,Chest of drawers,119,drawers
grädda,Bookcase,9,bookcase
grädde,Stipo a bambocci,9,room
gräl,Hatstand,39,hatstand
gräla,Chess table,49,table
gräll,Filing cabinet,109,cabinet
gränd,Wine rack,44,rack
gräns,Plan chest,99,cabinet
gräs,Liquor cabinet,9,cabinet
gräslig,Liquor cabinet,49,cabinet
grävling,Wine rack,44,rack
gröda,Cupboard,9,cupboard
grön,Mattress,99,mattress
grönska,Entertainment center,19,hifi system
gröt,Mattress,119,mattress
gubbe,Canopy bed,119,bed
gud,Hammock,9,hammock
gudinna,Waterbed,249,bed
gudomlig,Murphy bed,249,bed
guide,Chess table,89,table
gul,Daybed,129,bed
gula,Bean bag,9,bean bag
guld,Gun cabinet,59,cabinet
gullig,Cupboard,9,cupboard
gullviva,Bean bag,9,bean bag
gumma,Daybed,259,bed
gummi,Stipo a bambocci,29,room
gunga,Bunk bed,249,bed
gunga,Cupboard,9,cupboard
gunst,Cupboard,9,cupboard
gunstling,Bookcase,9,bookcase
gupp,Accubita,119,accubita
guppa,Gun cabinet,69,cabinet
gurka,Platform bed,149,bed
gustaviansk,Pinball machine,139,arcade
gyckel,Hoosier cabinet,9,cabinet
gylf,Chess table,119,table
gyllene,Plant stand,49,potted plant
gymnasist,Accubita,49,accubita
gymnasium,Stipo a bambocci,9,room
gymnast,Kitchen cabinet,49,cabinet
gymnastik,Futon,189,bed
gymping,Platform bed,119,bed
gynekolog,Billiard table,49,table
gynna,Accubita,139,accubita
gynnare,Footstool,9,footstool
gynnsam,Cabinetry,129,cabinet
gytter,Piano,59,music
gyttja,Hoosier cabinet,59,cabinet
gyttjig,Chest of drawers,89,drawers
gående,Gun cabinet,19,cabinet
gångbar,Filing cabinet,69,cabinet
gård,Pantry,99,kitchen
gås,Chifforobe,59,room
gåta,Bookcase,9,bookcase
gåva,Cupboard,9,cupboard
gäck,Radio receiver,19,radio receiver
gädda,Jukebox,79,record player
gälar,Plant stand,39,potted plant
gäld,Chess table,119,table
gäldenär,Floating shelf,49,shelf
gäll,Accubita,99,accubita
gäng,Baker's rack,44,rack
gänga,Television set,9,television
gänga,Gun cabinet,79,cabinet
gängse,Canopy bed,119,bed
gärde,Chest of drawers,129,drawers
gärning,Liquor cabinet,49,cabinet
gäspa,Stipo a bambocci,19,room
gäst,Cupboard,9,cupboard
gästa,Entertainment center,79,hifi system
gästfri,Wardrobe,129,wardrobe
gödsel,Cabinetry,109,cabinet
gödsla,Liquor cabinet,79,cabinet
gök,Hatstand,39,hatstand
görningen,Television set,9,television
gös,Hoosier cabinet,9,cabinet
göteborgare,Radio receiver,69,radio receiver
habil,Gun cabinet,29,cabinet
hacka,Accubita,49,accubita
hacka,Hoosier cabinet,19,cabinet
hacker,Kitchen cabinet,59,cabinet
haffa,Piano,49,music
hafs,Piano,39,music
hage,Billiard table,49,table
hagel,Accubita,59,accubita
hagga,Entertainment center,79,hifi system
haj,Plan chest,139,cabinet
haja,Accubita,129,accubita
haka,Pantry,49,kitchen
hake,Mattress,129,mattress
hal,Plan chest,9,cabinet
hala,Toddler bed,69,bed
halka,Jukebox,19,record player
halka,Cabinetry,109,cabinet
halkig,Chifforobe,59,room
hall,Filing cabinet,89,cabinet
hallick,Television set,9,television
hallon,Jukebox,49,record player
halländsk,Chest of drawers,9,drawers
halm,Bean bag,9,bean bag
hals,Radio receiver,39,radio receiver
halsa,Plant stand,9,potted plant
halstra,Mattress,29,mattress
halta,Sleigh bed,259,bed
halv,Platform bed,259,bed
halva,Daybed,229,bed
halvera,Radio receiver,89,radio receiver
hambo,Plan chest,99,cabinet
hamburgare,Jukebox,89,record player
hammare,Murphy bed,249,bed
hamn,Stipo a bambocci,9,room
hamna,Stipo a bambocci,19,room
hamra,Television set,9,television
hamstra,Infant bed,129,bed
hand,Platform bed,99,bed
handbojor,Cupboard,9,cupboard
handel,Bookcase,9,bookcase
handgemäng,Pinball machine,89,arcade
handikapp,Four-poster bed,169,bed
handikappad,Footstool,9,footstool
handla,Plan chest,119,cabinet
handling,Closet,89,closet
handske,Chest of drawers,9,drawers
hane,Television set,9,television
hangar,Bookcase,9,bookcase
hantera,Chest of drawers,119,drawers
ha,Toddler bed,179,bed
harang,Hatstand,19,hatstand
hare,Wardrobe,129,wardrobe
harem,Stipo a bambocci,19,room
harm,Hammock,49,hammock
harmlös,Chest of drawers,69,drawers
harmoni,Infant bed,199,bed
harmynt,Wine rack,34,rack
harpa,Filing cabinet,79,cabinet
harv,Waterbed,189,bed
hasa,Mattress,9,mattress
hasard,Tuffet,19,room
hasch,Baker's rack,24,rack
hast,Murphy bed,119,bed
hastig,Cupboard,9,cupboard
hastighet,Closet,129,closet
hat,Bookcase,9,bookcase
hata,Television set,9,television
hatt,Curio cabinet,129,cabinet
hav,Four-poster bed,129,bed
havande,Kitchen cabinet,49,cabinet
havandeskap,Tuffet,119,room
haveri,Hoosier cabinet,29,cabinet
havre,Billiard table,9,table
heat,Cabinetry,29,cabinet
hebreiska,Plan chest,119,cabinet
hed,Wardrobe,139,wardrobe
heder,Platform bed,219,bed
hederlig,Stipo a bambocci,19,room
hedning,Closet,79,closet
hednisk,Stipo a bambocci,19,room
hedra,Hatstand,39,hatstand
heja,Murphy bed,89,bed
hejare,Sleigh bed,249,bed
hejd,Cupboard,9,cupboard
hejda,Bathroom cabinet,129,cabinet
hektar,Bookcase,9,bookcase
hektisk,Murphy bed,159,bed
hekto,Toddler bed,179,bed
hel,Infant bed,69,bed
hela,Chifforobe,79,room
helg,Piano,19,music
helgon,Closet,49,closet
helhet,Tuffet,89,room
helig,Pantry,79,kitchen
helikopter,Cupboard,9,cupboard
helsike,Bathroom cabinet,69,cabinet
helvete,Chest of drawers,49,drawers
hemlig,Futon,239,bed
hemlighet,Entertainment center,9,hifi system
hemman,Bathroom cabinet,29,cabinet
hemorrojder,Chess table,129,table
hemsk,Nightstand,9,nightstand
heraldisk,Filing cabinet,39,cabinet
herde,Closet,129,closet
heroin,Chess table,109,table
herr,Pantry,99,kitchen
herre,Cupboard,9,cupboard
herrskap,Waterbed,69,bed
hertig,Toddler bed,139,bed
hes,Entertainment center,59,hifi system
het,Curio cabinet,149,cabinet
heterogen,Sleigh bed,239,bed
hets,Bathroom cabinet,39,cabinet
hetsa,Mattress,39,mattress
hetsig,Chest of drawers,39,drawers
hetta,Wardrobe,119,wardrobe
hibiskus,Canopy bed,249,bed
hicka,Four-poster bed,69,bed
hicka,Mattress,89,mattress
hierarki,Bunk bed,219,bed
himmel,Canopy bed,149,bed
hind,Stipo a bambocci,9,room
hinder,Four-poster bed,69,bed
hindra,Pinball machine,169,arcade
hindu,Bathroom cabinet,99,cabinet
hinduism,Jukebox,139,record player
hingst,Plant stand,49,potted plant
hink,Chifforobe,69,room
hinna,Filing cabinet,129,cabinet
hisklig,Closet,79,closet
hiss,Baker's rack,34,rack
hissa,Bean bag,9,bean bag
hissna,Daybed,89,bed
historisk,Chess table,109,table
hitre,Cabinetry,89,cabinet
hitta,Bookcase,9,bookcase
hjord,Tuffet,99,room
hjort,Four-poster bed,89,bed
hjortron,Chest of drawers,59,drawers
hjul,Infant bed,159,bed
hjälm,Hall tree,79,hatstand
hjälp,Wardrobe,149,wardrobe
hjälplös,Jukebox,29,record player
hjälpsam,Wardrobe,159,wardrobe
hjälte,Stipo a bambocci,9,room
hjärna,Waterbed,149,bed
hjärta,Pinball machine,179,arcade
hjärter,Cabinetry,59,cabinet
hjärtlig,Liquor cabinet,79,cabinet
hjässa,Pantry,89,kitchen
ho,Bar cabinet,99,cabinet
hobby,Footstool,29,footstool
hoj,Piano,9,music
hojta,Baker's rack,44,rack
holk,Mattress,99,mattress
holländare,Sleigh bed,79,bed
holländsk,Piano,69,music
holme,Kitchen cabinet,49,cabinet
hologram,Cupboard,9,cupboard
hona,Plant stand,29,potted plant
honnör,Hammock,49,hammock
honorar,Canopy bed,99,bed
honung,Jukebox,89,record player
hop,Stipo a bambocci,29,room
hopfällbar,Curio cabinet,79,cabinet
hopp,Bookcase,9,bookcase
hoppa,Sleigh bed,149,bed
hora,Baker's rack,44,rack
horisont,Chess table,69,table
horisontell,Chest of drawers,119,drawers
hormon,Chess table,79,table
horn,Bar cabinet,69,cabinet
horoskop,Hoosier cabinet,59,cabinet
horribel,Murphy bed,79,bed
hosta,Chifforobe,39,room
hosta,Hammock,39,hammock
hot,Chess table,19,table
hota,Entertainment center,19,hifi system
hotell,Pinball machine,79,arcade
hotelse,Four-poster bed,229,bed
hud,Radio receiver,109,radio receiver
hugad,Tuffet,99,room
hugg,Bathroom cabinet,39,cabinet
huk,Wine rack,34,rack
hull,Plan chest,129,cabinet
hum,Floating shelf,49,shelf
human,Platform bed,109,bed
humanistisk,Bar cabinet,9,cabinet
humanitär,Waterbed,209,bed
humla,Murphy bed,239,bed
humle,Chifforobe,19,room
hummer,Baker's rack,24,rack
humor,Mattress,49,mattress
humoristisk,Billiard table,19,table
humör,Hoosier cabinet,19,cabinet
hund,Bathroom cabinet,139,cabinet
hunger,Curio cabinet,89,cabinet
hungra,Footstool,19,footstool
hungrig,Plant stand,39,potted plant
hunsa,Closet,139,closet
hurra,Mattress,89,mattress
hurtig,Tuffet,49,room
hurts,Piano,19,music
hus,Chest of drawers,129,drawers
huslig,Accubita,79,accubita
husse,Piano,39,music
hustru,Cabinetry,29,cabinet
hut,Chess table,19,table
huttra,Hammock,9,hammock
huv,Bean bag,9,bean bag
huva,Wine rack,34,rack
huvud,Jukebox,109,record player
hy,Bathroom cabinet,69,cabinet
hyacint,Liquor cabinet,79,cabinet
hybrid,Plant stand,29,potted plant
hyckla,Liquor cabinet,29,cabinet
hydda,Radio receiver,29,radio receiver
hydraulisk,Closet,129,closet
hyena,Hoosier cabinet,49,cabinet
hyfs,Hammock,19,hammock
hyfsad,Four-poster bed,259,bed
hygge,Bunk bed,99,bed
hygglig,Mattress,49,mattress
hygien,Floating shelf,29,shelf
hygienisk,Plant stand,19,potted plant
hylla,Piano,69,music
hylla,Nightstand,29,nightstand
hylsa,Cupboard,9,cupboard
hymn,Waterbed,109,bed
hynda,Jukebox,139,record player
hypnos,Hammock,49,hammock
hypotek,Mattress,29,mattress
hypotes,Bunk bed,189,bed
hyra,Radio receiver,9,radio receiver
hyska,Toddler bed,69,bed
hyss,Chest of drawers,39,drawers
hyssja,Curio cabinet,109,cabinet
hysteri,Accubita,129,accubita
hysterisk,Closet,9,closet
hytt,Floating shelf,99,shelf
hytta,Gun cabinet,79,cabinet
hyvel,Toddler bed,99,bed
hyvla,Filing cabinet,49,cabinet
håg,Cabinetry,9,cabinet
hågad,Hatstand,9,hatstand
hågkomst,Hatstand,39,hatstand
hål,Kitchen cabinet,19,cabinet
håla,Chess table,99,table
hålighet,Chest of drawers,109,drawers
håll,Toddler bed,249,bed
hållare,Cupboard,9,cupboard
hållbar,Baker's rack,34,rack
hålligång,Hall tree,69,hatstand
hållning,Accubita,109,accubita
hån,Television set,9,television
håna,Chifforobe,89,room
hångla,Radio receiver,129,radio receiver
hår,Chess table,89,table
hård,Platform bed,159,bed
hårdna,Closet,39,closet
hårig,Bookcase,9,bookcase
håv,Closet,29,closet
häck,Gun cabinet,9,cabinet
häda,Sleigh bed,69,bed
häfta,Cabinetry,39,cabinet
häfta,Billiard table,19,table
häfte,Nightstand,19,nightstand
häftig,Accubita,99,accubita
hägg,Piano,39,music
hägring,Bathroom cabinet,9,cabinet
häkta,Curio cabinet,129,cabinet
häkte,Chest of drawers,69,drawers
häl,Wardrobe,149,wardrobe
hälare,Chifforobe,19,room
häleri,Billiard table,39,table
hälft,Cupboard,9,cupboard
häll,Kitchen cabinet,99,cabinet
hälsa,Wine rack,4,rack
hälsa,Waterbed,89,bed
hälsosam,Kitchen cabinet,79,cabinet
hämmad,Hatstand,29,hatstand
hämma,Television set,9,television
hämnd,Wardrobe,79,wardrobe
hämning,Accubita,129,accubita
händelse,Floating shelf,59,shelf
händig,Piano,69,music
hänförd,Platform bed,69,bed
hängare,Hoosier cabinet,29,cabinet
hänge,Bean bag,9,bean bag
hängig,Accubita,139,accubita
hängiven,Waterbed,199,bed
hängsle,Chess table,19,table
hänseende,Hall tree,19,hatstand
hänsyn,Pantry,119,kitchen
hänvisa,Closet,89,closet
häpen,Baker's rack,14,rack
häpnad,Bar cabinet,129,cabinet
häpna,Kitchen cabinet,59,cabinet
härad,Nightstand,29,nightstand
härbärgera,Cabinetry,89,cabinet
härd,Bookcase,9,bookcase
härdad,Bar cabinet,59,cabinet
härja,Jukebox,99,record player
härkomst,Accubita,9,accubita
härlig,Kitchen cabinet,49,cabinet
härma,Four-poster bed,189,bed
härska,Radio receiver,129,radio receiver
härsken,Baker's rack,4,rack
härskna,Billiard table,69,table
härva,Toddler bed,219,bed
häst,Nightstand,19,nightstand
hätsk,Murphy bed,139,bed
hätta,Pantry,9,kitchen
hävd,Bookcase,9,bookcase
hävda,Toddler bed,139,bed
häxa,Closet,79,closet
hö,Liquor cabinet,39,cabinet
höft,Radio receiver,79,radio receiver
höger,Hammock,19,hammock
högfärd,Waterbed,239,bed
högfärdig,Sleigh bed,99,bed
högtid,Waterbed,229,bed
högtidlig,Entertainment center,109,hifi system
högtravande,Hoosier cabinet,59,cabinet
höjd,Cupboard,9,cupboard
höjdare,Footstool,29,footstool
hök,Nightstand,39,nightstand
hölje,Sleigh bed,89,bed
höna,Gun cabinet,29,cabinet
höns,Jukebox,119,record player
hörbar,Bean bag,9,bean bag
hörn,Piano,9,music
hörna,Plant stand,19,potted plant
hörsamma,Liquor cabinet,79,cabinet
höst,Plant stand,39,potted plant
höstas,Hoosier cabinet,19,cabinet
hövding,Cupboard,9,cupboard
hövlig,Bean bag,9,bean bag
iakttagelse,Accubita,99,accubita
iaktta,Kitchen cabinet,9,cabinet
ide,Waterbed,109,bed
ideal,Wardrobe,9,wardrobe
idealisk,Hammock,19,hammock
idealism,Plant stand,49,potted plant
idealist,Closet,139,closet
ideell,Accubita,19,accubita
idel,Cupboard,9,cupboard
identifiera,Cabinetry,119,cabinet
identisk,Chifforobe,149,room
identitet,Bathroom cabinet,149,cabinet
ideologi,Floating shelf,79,shelf
ideologisk,Floating shelf,89,shelf
idiom,Murphy bed,79,bed
idiot,Pinball machine,49,arcade
idiotisk,Jukebox,129,record player
idissla,Chest of drawers,79,drawers
idka,Four-poster bed,109,bed
idog,Mattress,79,mattress
idol,Hatstand,39,hatstand
idrott,Bathroom cabinet,29,cabinet
idrotta,Murphy bed,79,bed
idyll,Chess table,129,table
igelkott,Plant stand,19,potted plant
ignorera,Chifforobe,119,room
ihålig,Radio receiver,59,radio receiver
ihållande,Toddler bed,109,bed
ihärdig,Curio cabinet,139,cabinet
ikon,Toddler bed,69,bed
ila,Hammock,49,hammock
illegal,Filing cabinet,79,cabinet
illusion,Tuffet,139,room
illustrera,Hammock,19,hammock
ilska,Daybed,219,bed
ilsken,Sleigh bed,89,bed
image,Nightstand,19,nightstand
imitation,Chifforobe,59,room
imitera,Daybed,189,bed
imma,Hall tree,29,hatstand
immig,Accubita,59,accubita
immigrant,Plant stand,9,potted plant
immigration,Nightstand,9,nightstand
immigrera,Platform bed,229,bed
immun,Toddler bed,99,bed
immunitet,Piano,29,music
imperativ,Floating shelf,69,shelf
imperfekt,Canopy bed,99,bed
imperialism,Nightstand,29,nightstand
imperialist,Chess table,109,table
imperium,Bunk bed,259,bed
impertinent,Wardrobe,59,wardrobe
imponerande,Four-poster bed,99,bed
imponera,Waterbed,169,bed
impopulär,Sleigh bed,159,bed
import,Plant stand,9,potted plant
importera,Billiard table,59,table
impotens,Liquor cabinet,79,cabinet
impregnera,Liquor cabinet,49,cabinet
improduktiv,Pinball machine,169,arcade
improvisera,Plant stand,19,potted plant
impuls,Wardrobe,9,wardrobe
impulsiv,Hoosier cabinet,49,cabinet
